issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-001805,orders,64a58e424494f1f8ed5895885b9dfe16,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001806,orders,0a472c47d928bf4cd8b6a7a30345eeb7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001807,orders,569d43a54c364df5b367ab33e96eacf0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001808,orders,6d928ae5792f61a71bb3e3e528bf4a28,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001809,orders,95251874fe384d74df990ccb85bea4ab,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001810,orders,ccd4eb95e68cb64e666ddcb84f8dfb1e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001811,orders,6a30e349ceba14fcd64f13c3fd62aed3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001812,orders,c47e4de55f6735f7ddc4c6026769d569,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001813,orders,f0f94b7c7548150f33f5d9e7597d396f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001814,orders,b4ec6d93789e37e779f86f3b7a9982e5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001815,orders,752c0993c4993edea8eac33fda648244,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001816,orders,23fdd0e16ad79ceab4e5f407772d64fa,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001817,orders,d8198b1933966d7baf7a7d758bdde142,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001818,orders,ca9d82b594244464dddfac0959180268,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001819,orders,a84212c880e5635e2a0888ba25c027c7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001820,orders,940018724d5c0c1847f642dc1d8d0ea2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001821,orders,e9f308c243d53135de5a481bf3a9cb86,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001822,orders,eb3c2af8fb549b98c453e7bfb641da91,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001823,orders,60d7d8686099e4682199966963c66ae2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001824,orders,a3beebf1efa956ba70cf01a80c483367,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001825,orders,ad9a8214948a5bbd4fa03af2ea598a20,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001826,orders,1a41f24ba682e06e82dd1ce5f77b6f5e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001827,orders,4d59cc2a2e7bb6c0a851725f5888a9b5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001828,orders,7c496cea7613c2efe6033e93e573347f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001829,orders,52dfaf3e430903d40571c0eb44d324b5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001830,orders,2c885b285dce307562d7f4caae89c6dc,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001831,orders,61839bad7238b99a645d22f47028722c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001832,orders,7a4df5d8cff4090e541401a20a22bb80,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001833,orders,4a5cf649e3eb500fc079aace5f03583e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001834,orders,1770ee9dc600eccda7bfb6c56562b91d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001835,orders,d6bf93d827293f0b9a1582be0719a1e3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001836,orders,b210c676cae65f95f7e08a49d195e1a1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001837,orders,81b7c7bbc8ec003eeb67d87441a6a148,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001838,orders,b4ef4b05fef13db5a94b0ccd497c521c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001839,orders,5ae7a6fa175ab7b180b6c0142e5466e9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001840,orders,5034308872e3b0e7c30ab14859feef53,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001841,orders,798738fb83403d78d10892ac46cf8065,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001842,orders,736dca37c6d52d16556556bdd7d208ff,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001843,orders,f1ee3463a2c0ddd328a63ac9db6af746,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001844,orders,a68ce1686d536ca72bd2dadc4b8671e5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001845,orders,15ec3d48383c58c0dc96cd66f8884630,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001846,orders,294bc47f2c556ebbec32a74c4811efd5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001847,orders,232674aa2334edfdd9c2dbe346291712,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001848,orders,dd1341091b6a6b619079944b4aa45eb7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001849,orders,410d704bdcbe2893fd5ad73fe8166f43,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001850,orders,33fe1cb532ac16a48902980e00c26da6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001851,orders,b6d6730512437da0a234e99ea7885212,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001852,orders,df8c077268f7f3baaac0892eb3143642,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001853,orders,fa5dc4c3b8326a0da88dc49b20e0ed27,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001854,orders,0d3adebce4bebc1f80a7f36e9833f497,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001855,orders,930f7f40db5f938e56fbc1bdcd1bb28b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001856,orders,f87f3a5e91df877dc36b65fb69ff2465,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001857,orders,9bc5c73ed95bec088ff04d924946fa45,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001858,orders,4a44e928d587e7cd7068ea354471c477,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001859,orders,b837d07aca063bfa379766bb6740fdf9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001860,orders,4a0d049ee6c82b3348a21bb211c0a44d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001861,orders,115b01b1f77f0e02812425b6f5cd8f2f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001862,orders,0990477f1481cdf40c00d57bb13a1c9b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001863,orders,842784b3b697f1dbb51781a20352709a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001864,orders,2c9c2c96702997c879d75f927b76165e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001865,orders,6c16d886be4fe03174a289a4ca70a775,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001866,orders,47bd649b812fd8ecc28320c466974088,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001867,orders,fcfe1ea18aae8ae4a08253fd4060a763,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001868,orders,44b4829b58167b697a69c8aa8eb64733,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001869,orders,1857e77a4bad8abb2db929f107430663,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001870,orders,b87fe28d8d70119601f63b7b131e7af0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001871,orders,bb8edfe0742a6a0279b7dff848289568,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001872,orders,03d1edbd314ca7682ec0f3e67d3763e2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001873,orders,00bca4adac549020c1273714d04d0208,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001874,orders,cdf36cd4632fe33085adec5cf3d6b306,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001875,orders,2e935fa1d39497aa0ec3f1107fbfb5b8,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001876,orders,a2621d414c9c28d85816bbc9f2e8980d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001877,orders,02e723e8edb4a123d414f56cc9c4665e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001878,orders,85fc293d3e0bf416c547c15d991e096a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001879,orders,30945faa37e8264ea2815f7bf799adf0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001880,orders,ec60e48662eb9eaf9ae685a3afa56518,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001881,orders,08ee9c1b1da47ffd2a7c7163aa134b16,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001882,orders,f5e0327c97a90df59977a815f6e4453c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001883,orders,7aec7711c4f60453a59bf2f85d18187f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001884,orders,db62e0a0d6c8476c079bda2174228551,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001885,orders,a229af912d66e534353b1fa59daef44b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001886,orders,670e3b20191d3198a76069c8f9b12355,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001887,orders,ba2821b49c92e278db491d3e19fa0556,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001888,orders,9abe82df39e950e1e0c1a5969e22571e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001889,orders,a3777b94ef07749f031ade4ae824ddb2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001890,orders,dafb12075abc3168e9addb5ccf7a02c5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001891,orders,d9f0325894bf21440caaed1e42006eaa,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001892,orders,61bc37c42c68767e75243b8c2061f5aa,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001893,orders,abfacef50a27d7cea3f2c7aa60c08245,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001894,orders,1ddedd282e921efe5e3e931f5a1369d9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001895,orders,2663ce3526465b7ee9809428adabdc45,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001896,orders,92d731517f17c26f16182d45498c4c3d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001897,orders,e3911e9d71dfe83390a806612556c49b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001898,orders,df2f177b04bac67798590bc71213dcc2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001899,orders,d177b7c08ed2934d5888e7fd236d42e1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001900,orders,19d3484384a0e1eef23357b8c193bd86,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001901,orders,29557adf1f00504612cbebf82c843d77,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001902,orders,cfce0ad0c924cecbe5fde10535420084,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001903,orders,869eb48662057e0341d47dae5334b693,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001904,orders,845f40bea2ead3894b6d95b621e108c0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001905,orders,0b398dbb3e7c81005f3c69b01488c4c9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001906,orders,21a00b08cbeb5716bbb66105e3dbd850,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001907,orders,a0c1632c3bd45c48bed924a7dae3a664,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001908,orders,fbb8b95a779702d51ecf6fa530a997d4,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001909,orders,34cea4a1fdf5fefdf4d48d7dafe53911,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001910,orders,a2ac6dad85cf8af5b0afb510a240fe8c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001911,orders,d2bc174d5c413f457a21db6899afb682,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001912,orders,2c990009034e1fc83904584b26b5fd25,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001913,orders,16b8c07980cc1e47a31ebb35d9222807,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001914,orders,6a91f55a2fad58d1b580326cd07f5795,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001915,orders,61a86f238895780d1ddc6344985537ef,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001916,orders,1a5d21f44c73693b9930d0ca33a9d0b1,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001917,orders,4641a7999ca05850ee60509c213dc8ac,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001918,orders,b2673ed6360dc341a4728dbd632f935b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001919,orders,c609f82bcf7a90292a5940205ebd7e93,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001920,orders,6111350dd1f8b825ac82e9caea339f07,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001921,orders,a2bcbea8668a0d93334cf7f7fafe921d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001922,orders,7ecb6c38b166531663fdecce49dc1a6f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001923,orders,9c2e92a11614b3b94ef257a4eb8540d7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001924,orders,e9e56ab7d8e993bda2988ed430524126,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001925,orders,fd4c3a2912e854eedd463b329540da4b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001926,orders,298b961b82fd30c53433ae821ba75aa9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001927,orders,e804ad37d90d9c32dc3ae61e90a06345,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001928,orders,5aac76cf7b07dd06fa4d50bf461d2f40,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001929,orders,46ac809c6b319398df696f5668806fee,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001930,orders,0ea5760bfbfe671160e0599cf68f1981,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001931,orders,32cf225a72e589313cd8d967203effc6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001932,orders,9a7e2fda18922ba60aba4f140aead4dd,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001933,orders,d5ab426a149bfee66ff88db9c6a8836a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001934,orders,ebb921d271b8b17989e08220637b921f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001935,orders,896fbd78a9ef3839b34b893f48f6bc67,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001936,orders,503e8daafed23dbae78ff210f2d41f0f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001937,orders,0010dedd556712d7bb69a19cb7bbd37a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001938,orders,309688f286ca9fb39735664ba1e37b29,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001939,orders,582fd4fa596ee1af88f153a5ba0523f2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001940,orders,deb556fbebd4343315d9ab970392674c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001941,orders,816e9ea5a585767bf637afdfb6d536ed,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001942,orders,5bcdec60d84d4495d0d90b64a3e81804,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001943,orders,8040bd2eb4b6e7cfcda94f1ccdcc703d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001944,orders,dceb6ab566e0d15ffaba53ef637afa3c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001945,orders,869997fbe01f39d184956b5c6bccfdbe,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001946,orders,8e96b092573364fa542b5c5fb3a9d9a3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001947,orders,c9e893d2e32f6ca9988b30669eb71e5a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001948,orders,aaf3ed5d59c660ed5b94eb2dd4103ea0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001949,orders,a2dd87f10cd0b3cdb73c6ba52e333250,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001950,orders,91663de20f19686d62e4dbc0087fcf62,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001951,orders,b635cbb9f7c2bc5de438f7429b8490e5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001952,orders,99b492e774feb838a15101dc48ecb6f0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001953,orders,51375acfdef4d742df94640aa60d385b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001954,orders,f747f82cd6f4094876b1df81c7a50145,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001955,orders,5c4e4e1d3abaee058758731094e9a7cc,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001956,orders,05da04fd9f94dfb49fd643216d2cbe1f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001957,orders,8e4090f70c05cc129247bc0edc095dbd,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001958,orders,032cf17f7a713287e46999fddea6051b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001959,orders,ba43195b0f997630dab0e5b6dae0a6ab,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001960,orders,f86d7bc39aab05299691322044b63bb2,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001961,orders,24f686e03e134195c83dc3e2b6bf4cd0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001962,orders,8db43b1e3642a3227063d2517b63ecbe,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001963,orders,aed5fd4c4ada58504679761465a6486e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001964,orders,8b564962527dd053cfc85c8fc98ad1df,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001965,orders,ee8e24472be0999597648d72577ae895,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001966,orders,9cb560230b18aed833770219fd165e16,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001967,orders,6dd0cc64fed627388bf95943af884f70,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001968,orders,ccb48770165d34335e1d156d6d2c6ec7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001969,orders,1f66f9bfd244a5383aeb00a84ad12a66,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001970,orders,d05d7ff2f99a1360d7a4e4c902eee05f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001971,orders,ba6d92892febc6a5ca2dbae073427911,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001972,orders,c306eca42d32507b970739b5b6a5a33a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001973,orders,edefc0fa09c98cc491e9d2cf95ee4a5f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001974,orders,19bb130ea3cc2dab25b3bcf2097aa462,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001975,orders,4637ca194b6387e2d538dc89b124b0ee,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001976,orders,33d8795f04dd631f3480d7aaf90da3dc,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001977,orders,7fd4b0e047195ca197c3660772a8d8c0,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001978,orders,ff71fa43cf5b726cd4a5763c7d819a35,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001979,orders,c8c528189310eaa44a745b8d9d26908b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001980,orders,53ec902459673efbbcb34dec981931d3,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001981,orders,e40d0c72305e1f0be6925df1e4378221,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001982,orders,fc20b8e282da6f3fbcdd3a3cedecb723,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001983,orders,adba6d04acdb64b6df4751a0e639dfd9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001984,orders,fe87d4b944748f63ca5ed22cc55b6fb6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001985,orders,33e13c48e5883f2a3ae2269bf57650c7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001986,orders,5bd5f0a2e24b51f1d1d6e855f9f03e3d,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001987,orders,95e6053477d7169c64e6a34a3e329cb7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001988,orders,e8e186c0ebe18282aada53c56e7da34f,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001989,orders,ef32bb24f4e81a29a305e5285c8d3d34,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001990,orders,bd443caeb1873dd616185acf5162d26c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001991,orders,6d9bd9b4caa7d961a6d31427ad0e557e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001992,orders,a9cc8ce28b99a1cc075cb04ab19010c7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001993,orders,c83eba0508195fff1529210cfe30385a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001994,orders,54b56f2389dee113344da742da7890c9,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001995,orders,4b3b5fc7398939e35a47fe5a8c0be5cb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001996,orders,0f3b2951a363f6a201ad23e3ce2c0313,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001997,orders,4bbe949608f669144f0db3f8cde75cd7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001998,orders,9c77f06d1dbb94007e708e9aba680a03,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-001999,orders,51b00c5a9b0224f467f74d55424b4235,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002000,orders,f4a8cf5dcabdbe8dd7e65e1674db3015,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002001,orders,8256266a3e79c5c11593977b92fe7b1a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002002,orders,1762aa0ce22469c003348a42e46f5269,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002003,orders,1c3a814fa046dc2f684276b1ca26786e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002004,orders,24b425b6d0f061fcb84c1832d221e3bb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002005,orders,0a5c74ccc786ced7903270de9d6c170a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002006,orders,8076135356d195170fe9f8d5698182c4,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002007,orders,8ae36ddb0c9660dabf5341488efb2a30,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002008,orders,4b460251c3d2ba44dd61b0b6c3410ac6,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002009,orders,a7e225997eea4fd0df0db35b52bd9d0e,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002010,orders,69c49491c1300f416d32e8bedc9f8907,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002011,orders,ccac33950ffc27cb905dbcdfb099494a,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002012,orders,2e287cee637969033ec9ab49602e61ef,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002013,orders,8cacf6d8c088e18ca96ee6d5a138461b,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002014,orders,d9258776ebce96efd9811c6554d12726,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002015,orders,383bb8b07361166ea86f3f4b51e96ff7,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002016,orders,2982a4a9b9ff0bf9a4f5b88a45a6fa67,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002017,orders,342505ef4323f0572eda009be6080f6c,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002018,orders,8c6e16dc21c114e69bdf0d21386241eb,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002019,orders,7b862ac7558f536ca1c6f388f21d22d5,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002020,orders,7622da48f027d5659a0d7b0a43597354,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
DQ-002021,orders,2429083883078c31cf2337ce0dd425ee,order_item_count,Order Missing Item Detail,High,Order exists without matching order item rows.
